brightness_mean,brightness_std,bright_pixel_frac,nir_red_ratio,color_std,n_images,date,site,factory
1125.3222322370093,592.0969301766582,0.26693176395737234,1.9825504912795677,349.24448687678716,3.0,2023-01-01,giga_tx_east,Giga Texas
1539.9217235733704,310.73176316391675,0.523142279965143,1.1535557217319587,148.79413855259187,1.0,2023-01-01,fremont_1,Fremont
1443.9997954325675,376.34148721773556,0.3738934761585957,1.3068685044315722,136.66484670722843,1.0,2023-01-01,fremont_2,Fremont
1500.3742970214537,511.9003807323274,0.38538372687508293,1.1630186927231456,130.9753829645537,1.0,2023-01-01,fremont_3,Fremont
959.9760824998447,110.31755962351747,0.0,1.1573547417333019,111.09127659704562,1.0,2023-01-01,fremont_4,Fremont
1398.2519855791388,300.47249340863493,0.27726274701146636,1.1572207989087875,141.61422311064558,1.0,2023-01-01,fremont_5,Fremont
1301.2125689678378,154.81993858451318,0.12894630601534118,1.1071703025879158,144.4625163678087,1.0,2023-01-01,fremont_6,Fremont
929.1463996041533,151.64323876472326,0.0015646626948305955,1.266353527827861,97.76096083333374,1.0,2023-01-01,fremont_7,Fremont
1315.7605687785056,229.4131244945095,0.20418535127055307,1.3311446069254487,67.88871871297928,1.0,2023-01-01,fremont_8,Fremont
917.6448913858561,231.92031749441352,0.03209987357083066,1.1791496875394498,105.0789623892655,2.0,2023-01-01,berlin_1,Giga Berlin
1045.3763902207822,453.2302378758503,0.1155385073244933,1.10801242243249,121.38016611850686,2.0,2023-01-01,berlin_2,Giga Berlin
1266.2671120430432,573.8806445972732,0.22198517579363153,1.1043408608381287,131.42123808529146,2.0,2023-01-01,berlin_3,Giga Berlin
716.7736405388159,181.7002931591252,0.00710858703211684,1.9800922526125033,112.0432668064698,2.0,2023-01-01,berlin_4,Giga Berlin
1501.2603775303403,148.30449988203804,0.45457339982239237,1.1680720384019,170.71651035341603,1.0,2023-02-01,giga_tx_north,Giga Texas
1518.479434650231,191.89986834263382,0.5501559974438984,1.1427816657170216,184.17931223668077,1.0,2023-02-01,giga_tx_west,Giga Texas
1709.3525082554618,427.9188899360823,0.5958511908944004,1.1524671755764986,248.20128022130868,1.0,2023-02-01,giga_tx_west_small,Giga Texas
928.6698230917406,361.54951355267315,0.058611243659756465,2.0730688173840766,271.1743738633786,1.0,2023-02-01,giga_tx_east,Giga Texas
1460.9497214080118,296.98796483898286,0.4237502970767646,1.212640437141287,141.36554108328727,1.0,2023-02-01,fremont_1,Fremont
1456.4699905775003,289.3051354729128,0.39334597932009235,1.3058324864286792,149.52391739801243,1.0,2023-02-01,fremont_2,Fremont
1501.7415121849617,491.3137050533775,0.41716687811251446,1.2105854524550055,140.2776954447862,1.0,2023-02-01,fremont_3,Fremont
929.6820732641692,117.14343321732557,0.0,1.1614690860950079,117.98060947864325,1.0,2023-02-01,fremont_4,Fremont
1264.9742349082442,308.3317457212312,0.23107261933805004,1.1997048993609496,139.80963997231498,1.0,2023-02-01,fremont_5,Fremont
1287.173650921814,199.58467705534318,0.11489705288655633,1.1178374592370683,155.93635201602348,1.0,2023-02-01,fremont_6,Fremont
970.6465132762296,149.563207395602,0.0025576217127038577,1.3297757854580605,114.19238614921403,1.0,2023-02-01,fremont_7,Fremont
1295.40682610862,216.51052604385782,0.1436702311141773,1.283790457519201,84.74599828567102,1.0,2023-02-01,fremont_8,Fremont
,,,,,,2023-02-01,berlin_1,Giga Berlin
,,,,,,2023-02-01,berlin_2,Giga Berlin
,,,,,,2023-02-01,berlin_3,Giga Berlin
,,,,,,2023-02-01,berlin_4,Giga Berlin
1660.7898308172225,158.51144063272386,0.8951089555297496,1.1867889488335304,166.02228155285965,3.0,2023-03-01,giga_tx_north,Giga Texas
1674.5011715470705,167.65052346483716,0.8875189514966982,1.1631102536825868,188.14361889124473,3.0,2023-03-01,giga_tx_west,Giga Texas
1885.6063139651985,266.29327303047756,0.9717909084521885,1.139121275329699,206.4686003818178,3.0,2023-03-01,giga_tx_west_small,Giga Texas
1325.6012807144673,684.2407291359323,0.4215683155718149,2.5599779483397627,347.94383413060723,3.0,2023-03-01,giga_tx_east,Giga Texas
2403.879045195279,388.7060861222087,0.9938703160896776,1.1693237188607368,77.95035420976102,2.0,2023-03-01,fremont_1,Fremont
2154.125545513154,177.6480184870283,1.0,1.2483402349774049,85.7178190043163,2.0,2023-03-01,fremont_2,Fremont
2025.7843299691363,331.9129099471415,0.9920849822953552,1.1600081025151494,87.56375132408344,2.0,2023-03-01,fremont_3,Fremont
1319.786771862252,174.24931965537465,0.16263900105609738,1.1745357699443044,53.13240741586306,2.0,2023-03-01,fremont_4,Fremont
2171.7370158033136,320.9544982707014,1.0,1.1845984969786794,95.59177775620597,2.0,2023-03-01,fremont_5,Fremont
1970.056869869466,145.71544045732597,1.0,1.1320451245263872,74.8102606083396,2.0,2023-03-01,fremont_6,Fremont
1413.1684954497725,236.89975592880964,0.33733525907203465,1.1904862944872132,72.78853727275342,2.0,2023-03-01,fremont_7,Fremont
1897.499110804491,319.05139860033347,0.9381395883638038,1.266359466119281,44.79761390918597,2.0,2023-03-01,fremont_8,Fremont
,,,,,,2023-03-01,berlin_1,Giga Berlin
,,,,,,2023-03-01,berlin_2,Giga Berlin
,,,,,,2023-03-01,berlin_3,Giga Berlin
,,,,,,2023-03-01,berlin_4,Giga Berlin
1766.6396327162597,166.50419198105055,0.9563836327618007,1.203808763325717,173.513064910724,2.0,2023-04-01,giga_tx_north,Giga Texas
1759.6998943310512,179.39944315553154,0.9316843964966356,1.1730668810897762,203.88672171551536,2.0,2023-04-01,giga_tx_west,Giga Texas
1922.90215227523,266.0094294377877,0.9941860465116279,1.1552713090323417,212.53017950167498,2.0,2023-04-01,giga_tx_west_small,Giga Texas
1362.3979787804342,746.1406077342357,0.42637894774048735,2.944857648704881,353.71647904797254,2.0,2023-04-01,giga_tx_east,Giga Texas
1527.3518049063873,268.19713191622753,0.5099619741741267,1.2208030207992102,137.59106389268138,5.0,2023-04-01,fremont_1,Fremont
1472.0652818071371,219.58634635240702,0.43786729152718923,1.45551978433709,139.26508372744823,5.0,2023-04-01,fremont_2,Fremont
1563.570338881422,511.75778781188114,0.49658215144572154,1.1712251816258876,122.57832569049589,5.0,2023-04-01,fremont_3,Fremont
1145.473007392682,97.92999971630006,0.006460831210784618,1.133442420998378,118.05700265171193,5.0,2023-04-01,fremont_4,Fremont
1572.4494863245784,153.6253516874947,0.5629421810197611,1.168006613275966,146.06924096211029,5.0,2023-04-01,fremont_5,Fremont
1453.3385547032703,184.91593971830648,0.18724263221639081,1.0940597523078923,137.59872829312505,5.0,2023-04-01,fremont_6,Fremont
1106.5220456961756,108.23942292836024,0.0,1.187086471252374,108.64844578427041,5.0,2023-04-01,fremont_7,Fremont
1550.672247135027,172.12086858535875,0.7455789352650339,1.2513782779096871,77.48862844311691,5.0,2023-04-01,fremont_8,Fremont
1133.9988871314156,156.23466720361014,0.03407840797762612,1.2261358617904206,104.31767396923001,1.0,2023-04-01,berlin_1,Giga Berlin
1324.643447637314,421.31269451432894,0.15011077676002788,1.13100506125022,86.78242526050252,1.0,2023-04-01,berlin_2,Giga Berlin
1680.3015921392696,396.7034017395414,0.5868849661091334,1.1497228775216597,177.9963402900722,1.0,2023-04-01,berlin_3,Giga Berlin
1172.890742064268,823.8679333175185,0.1576324366941545,2.2266966122366094,111.63087164071432,1.0,2023-04-01,berlin_4,Giga Berlin
1791.6808980577014,428.21842714239045,0.6997745747660362,1.1299354212025234,113.45170545152608,1.0,2023-05-01,giga_tx_north,Giga Texas
2267.8583468029933,382.87772237409484,0.9720958789109,1.1105363020786356,172.80891151080098,1.0,2023-05-01,giga_tx_west,Giga Texas
2803.5965830581536,393.89127525405036,1.0,1.2142605796182802,230.02343909659498,1.0,2023-05-01,giga_tx_west_small,Giga Texas
2006.3051693971684,869.9300874038719,0.7496456532880899,1.4963818915680533,445.1267632882657,1.0,2023-05-01,giga_tx_east,Giga Texas
,,,,,,2023-05-01,fremont_1,Fremont
,,,,,,2023-05-01,fremont_2,Fremont
,,,,,,2023-05-01,fremont_3,Fremont
,,,,,,2023-05-01,fremont_4,Fremont
,,,,,,2023-05-01,fremont_5,Fremont
,,,,,,2023-05-01,fremont_6,Fremont
,,,,,,2023-05-01,fremont_7,Fremont
,,,,,,2023-05-01,fremont_8,Fremont
1156.2604564038368,226.85558050430953,0.08205581492083186,1.3058436586490647,125.72097327278864,4.0,2023-05-01,berlin_1,Giga Berlin
1194.4202682891876,303.2656301821047,0.08526503753182771,1.2269991163967218,116.44502163127318,4.0,2023-05-01,berlin_2,Giga Berlin
2027.8866708115922,492.9545047273341,0.8944872482566929,1.1715844952611847,226.4003636223696,4.0,2023-05-01,berlin_3,Giga Berlin
886.2053728910065,160.73055370262765,0.00898989478137409,2.3135874713421867,117.94514965757143,4.0,2023-05-01,berlin_4,Giga Berlin
1906.5759273174397,197.1208176100394,0.9522508368057927,1.145029213897602,181.40730315516944,4.0,2023-06-01,giga_tx_north,Giga Texas
1867.8544796535073,216.7246783086633,0.9520530266010098,1.0999102901923135,195.76673975056403,4.0,2023-06-01,giga_tx_west,Giga Texas
1907.722792102859,222.11703126709415,1.0,1.0981680416602961,223.66043967089243,4.0,2023-06-01,giga_tx_west_small,Giga Texas
1775.8846650053895,533.4688688216509,0.7151193821465811,1.3091404937168403,539.8198918279824,4.0,2023-06-01,giga_tx_east,Giga Texas
1507.6199496950019,340.1603949425644,0.4512298978055931,1.2200227696643555,155.79278059170724,1.0,2023-06-01,fremont_1,Fremont
1455.1271293610062,307.5747695093198,0.38049542512831985,1.506101810168918,155.71426707379663,1.0,2023-06-01,fremont_2,Fremont
1460.185908238815,558.2062551466261,0.3068868228210031,1.1692546439556455,149.49088812093473,1.0,2023-06-01,fremont_3,Fremont
1244.655691536725,143.42993889906538,0.085109026526682,1.0740866220727738,139.10117979638238,1.0,2023-06-01,fremont_4,Fremont
1593.2121249085155,152.46996492907166,0.7135480198422381,1.1265742886233032,188.24666397061566,1.0,2023-06-01,fremont_5,Fremont
1519.2461579868116,240.1366464312141,0.36350423899878886,1.0383683590177246,142.58750740714473,1.0,2023-06-01,fremont_6,Fremont
1316.0426938944731,264.6245630137278,0.25322460933582075,1.0940981888197283,109.85988160542425,1.0,2023-06-01,fremont_7,Fremont
1624.9780997278763,166.25287263768368,0.7990226514890192,1.0899045203520217,103.15791588672909,1.0,2023-06-01,fremont_8,Fremont
1247.6566631638761,279.6299876788921,0.1331912145409974,1.2807907447223486,118.75645629569044,2.0,2023-06-01,berlin_1,Giga Berlin
1123.2117213936936,295.9206730081751,0.08791045269667014,1.2063688396249,83.49695888888826,2.0,2023-06-01,berlin_2,Giga Berlin
1929.4731006485595,427.38698248031335,0.8822719071536549,1.146963592293474,204.65339284457,2.0,2023-06-01,berlin_3,Giga Berlin
1067.6736662852777,190.03623702598097,0.0287484335789396,1.8632435401009904,150.76046249578602,2.0,2023-06-01,berlin_4,Giga Berlin
1936.518147869846,170.0743369393335,0.9675182731060865,1.1418345229358722,169.61801328377504,10.0,2023-07-01,giga_tx_north,Giga Texas
1979.3896619846605,195.9146176080444,0.9674096906363943,1.0871242754513781,207.7073568098383,10.0,2023-07-01,giga_tx_west,Giga Texas
2010.466498044451,228.60026284000185,1.0,1.0842339016369151,229.95237546606853,10.0,2023-07-01,giga_tx_west_small,Giga Texas
2794.1627367466094,688.6012429436527,1.0,1.1846689020747292,787.1578092554056,10.0,2023-07-01,giga_tx_east,Giga Texas
,,,,,,2023-07-01,fremont_1,Fremont
,,,,,,2023-07-01,fremont_2,Fremont
,,,,,,2023-07-01,fremont_3,Fremont
,,,,,,2023-07-01,fremont_4,Fremont
,,,,,,2023-07-01,fremont_5,Fremont
,,,,,,2023-07-01,fremont_6,Fremont
,,,,,,2023-07-01,fremont_7,Fremont
,,,,,,2023-07-01,fremont_8,Fremont
1190.0471774186276,266.5000319503663,0.1297020978485158,1.2336888966005863,118.3633540210957,1.0,2023-07-01,berlin_1,Giga Berlin
997.0765792577407,286.58260812514413,0.06142323335868527,1.26434488163419,72.26216884442375,1.0,2023-07-01,berlin_2,Giga Berlin
2119.4950260886503,535.5218044110138,0.9066294436046227,1.10451946279939,210.9493711006157,1.0,2023-07-01,berlin_3,Giga Berlin
1008.6040151658427,221.58620253255035,0.0325847630097078,1.954671195496657,146.5297849512631,1.0,2023-07-01,berlin_4,Giga Berlin
1792.3056105836001,152.06445127599656,0.9478789534804289,1.1395993894208198,173.70754267818225,9.0,2023-08-01,giga_tx_north,Giga Texas
1898.352210903532,186.19041795801476,0.9661316392888019,1.0856909481793853,225.92174283402815,9.0,2023-08-01,giga_tx_west,Giga Texas
1973.1868076535752,211.7718328977463,0.9876695004566852,1.0898935499265712,276.1637646461305,9.0,2023-08-01,giga_tx_west_small,Giga Texas
2859.1035847044714,769.3081079260751,1.0,1.186412476653557,832.2740045026062,9.0,2023-08-01,giga_tx_east,Giga Texas
1419.6055513744757,323.9064204602652,0.3879327418204865,1.2083797815523907,116.19117188159838,1.0,2023-08-01,fremont_1,Fremont
1318.737217634954,278.853387541844,0.301792754593469,1.4326669188629462,127.71985794496489,1.0,2023-08-01,fremont_2,Fremont
1315.3269205279196,472.63227768129474,0.16367802162428277,1.1585870943060357,114.54154247374495,1.0,2023-08-01,fremont_3,Fremont
1047.2357789236094,156.10576867809584,0.0,1.0807243629530805,101.50013280551222,1.0,2023-08-01,fremont_4,Fremont
1507.7248786967007,172.71270127909455,0.47153777344067666,1.1070208690822498,145.35479373241432,1.0,2023-08-01,fremont_5,Fremont
1246.6937424303594,189.23002193944401,0.041501816713766654,1.0517238356189764,137.77802778664918,1.0,2023-08-01,fremont_6,Fremont
1027.7012162912142,88.93364278472725,0.0,1.1106311094851264,96.05414858315719,1.0,2023-08-01,fremont_7,Fremont
1487.2870683377414,150.07800655260996,0.495400712889502,1.0847443677727033,103.13294237963332,1.0,2023-08-01,fremont_8,Fremont
1106.3597776452134,250.64748186884873,0.12235169201635458,1.207712121998297,101.19236203071718,3.0,2023-08-01,berlin_1,Giga Berlin
1149.1740958742548,373.8266496888592,0.10996660163354394,1.2221844087167182,63.079277344703776,3.0,2023-08-01,berlin_2,Giga Berlin
1967.221960793875,521.9567658298545,0.8913785536646024,1.0630195384047412,176.62250074587757,3.0,2023-08-01,berlin_3,Giga Berlin
1252.9741007701498,651.2180056072203,0.2917533339529576,2.2280740887220887,128.02209011595588,3.0,2023-08-01,berlin_4,Giga Berlin
1619.922051825034,146.58523360754768,0.8470182389507481,1.134116796175858,148.67818763528805,6.0,2023-09-01,giga_tx_north,Giga Texas
1873.795439110879,166.00877349551683,0.9750779987219487,1.076268544838234,209.34502566011855,6.0,2023-09-01,giga_tx_west,Giga Texas
2151.4077613058853,204.11973950850094,0.9876695004566852,1.094588974625058,326.78612302024254,6.0,2023-09-01,giga_tx_west_small,Giga Texas
2770.251692204376,739.2848944004264,0.9864800381740096,1.174058404534713,784.0766970414267,6.0,2023-09-01,giga_tx_east,Giga Texas
1470.328104782276,296.31791683316237,0.44014893448467085,1.1898889361723255,105.80890546692545,1.0,2023-09-01,fremont_1,Fremont
1404.3318269731462,251.8941649860739,0.3315480175556054,1.3549265553832306,119.1665755827533,1.0,2023-09-01,fremont_2,Fremont
1393.0337019434069,410.71721817444717,0.2702845997992842,1.159012973355299,100.33542854625694,1.0,2023-09-01,fremont_3,Fremont
1070.2521380795597,147.14548520761323,0.0009318506554016276,1.1117484584839326,79.9003043424689,1.0,2023-09-01,fremont_4,Fremont
1521.4228809194665,142.1242043928264,0.4747092786858585,1.1336004779345523,130.93064453526353,1.0,2023-09-01,fremont_5,Fremont
1264.0434934732875,159.8779721737637,0.05329027048849415,1.0650372548772542,104.47154958343869,1.0,2023-09-01,fremont_6,Fremont
1065.2460799850217,81.82824173952952,0.0,1.1281466271273664,75.9133382467494,1.0,2023-09-01,fremont_7,Fremont
1470.2525046951064,154.83831373313444,0.417155340922157,1.1164605264979446,96.30419385850158,1.0,2023-09-01,fremont_8,Fremont
953.0239722841071,94.91433860114714,0.002093470015488956,1.26809232088881,92.07043520363739,3.0,2023-09-01,berlin_1,Giga Berlin
1044.9069364990137,472.81566270630714,0.07603915214443971,1.2458122977674622,58.86884118675486,3.0,2023-09-01,berlin_2,Giga Berlin
1740.743242144958,466.86397411035625,0.7302018822840981,1.1234819934351585,174.80194449622093,3.0,2023-09-01,berlin_3,Giga Berlin
974.6959994701135,221.04905351281573,0.02508837659486502,2.114331954543579,117.64216488429135,3.0,2023-09-01,berlin_4,Giga Berlin
1479.5344513514124,172.7027030733322,0.393811052667532,1.218001360935823,145.53301335657451,3.0,2023-10-01,giga_tx_north,Giga Texas
1445.6554131321889,330.37250234934965,0.5377012617624587,1.1088357498683394,141.4200596669854,3.0,2023-10-01,giga_tx_west,Giga Texas
2088.4060399540986,309.13149266921414,0.9791856952153447,1.1440908358242787,298.0656446743839,3.0,2023-10-01,giga_tx_west_small,Giga Texas
3033.017297303665,459.13025456693975,0.9981973384232014,1.1862682444909105,843.1089828451284,3.0,2023-10-01,giga_tx_east,Giga Texas
1400.7125947344803,278.0903071460059,0.36197813515012284,1.1826007940598398,116.33672662398855,3.0,2023-10-01,fremont_1,Fremont
1300.3904324431558,282.3055249403758,0.2946328944432049,1.3244821017448263,137.711437847013,3.0,2023-10-01,fremont_2,Fremont
1219.8529094317475,456.2095132570188,0.1031603264471417,1.1971327241287695,121.66116319979716,3.0,2023-10-01,fremont_3,Fremont
1013.5131390942412,103.74941632409082,0.0,1.1285449203065083,112.32125885660004,3.0,2023-10-01,fremont_4,Fremont
1308.1711257488282,162.63530560854372,0.20704236805724985,1.1539915844946298,141.65833633265666,3.0,2023-10-01,fremont_5,Fremont
1070.125662764096,145.35032354036545,0.02236576503835285,1.1000275946037246,129.57045108281127,3.0,2023-10-01,fremont_6,Fremont
801.8780332056193,122.65284238447585,0.0,1.1709669518391654,99.07890310590112,3.0,2023-10-01,fremont_7,Fremont
1329.5962247518314,146.04865896789772,0.07768195929630908,1.1224990977296596,108.79873138796714,3.0,2023-10-01,fremont_8,Fremont
986.1992125998682,76.59867378929756,0.0,1.32936187710526,77.04202190415266,2.0,2023-10-01,berlin_1,Giga Berlin
1200.1206061307498,733.8090307720003,0.13572633180119711,1.2630132933743015,56.31108681147654,2.0,2023-10-01,berlin_2,Giga Berlin
1581.865320378407,719.0869822595615,0.3438094309260253,1.1615932830986742,120.41104807914607,2.0,2023-10-01,berlin_3,Giga Berlin
907.1632843723256,263.22437068050857,0.038542771707951805,2.4284876512419347,123.03797972269453,2.0,2023-10-01,berlin_4,Giga Berlin
1454.1523328096182,207.33454402086474,0.3520049183687411,1.2156593568605387,149.31886265877534,3.0,2023-11-01,giga_tx_north,Giga Texas
1431.7141408445987,303.60096969596987,0.49892869225275416,1.0949339064252048,145.66203287157913,3.0,2023-11-01,giga_tx_west,Giga Texas
2008.0778238366227,340.3401804693834,0.9657486123796811,1.134311851046487,290.4623638823393,3.0,2023-11-01,giga_tx_west_small,Giga Texas
2593.134771927964,400.2976466562058,0.9902161426576884,1.2225078063065604,745.464143940866,3.0,2023-11-01,giga_tx_east,Giga Texas
1372.455659642451,267.43175247661867,0.2821239008159709,1.1480694890778436,120.90795960818697,3.0,2023-11-01,fremont_1,Fremont
1295.0614694140702,279.22273996635204,0.22163951498921386,1.2836928596774875,132.18549663730445,3.0,2023-11-01,fremont_2,Fremont
1294.1197351561868,468.1444680032067,0.16343186078657848,1.1943265477388798,122.60485020962619,3.0,2023-11-01,fremont_3,Fremont
1011.4563583276386,113.61488141384181,0.0,1.144804542429761,105.93872957780584,3.0,2023-11-01,fremont_4,Fremont
1201.2272234420316,275.19992389935857,0.18394730422054167,1.1822475153488956,122.07437710365635,3.0,2023-11-01,fremont_5,Fremont
1177.3059076840268,134.81237658317158,0.04448930157448527,1.0846903787865556,126.93035734014482,3.0,2023-11-01,fremont_6,Fremont
860.0908340187088,139.9433301404865,0.0,1.2222365210474455,88.02881420354277,3.0,2023-11-01,fremont_7,Fremont
1377.00822505845,274.62913233163727,0.34509601011843166,1.1125761000733745,87.74926530853158,3.0,2023-11-01,fremont_8,Fremont
,,,,,,2023-11-01,berlin_1,Giga Berlin
,,,,,,2023-11-01,berlin_2,Giga Berlin
,,,,,,2023-11-01,berlin_3,Giga Berlin
,,,,,,2023-11-01,berlin_4,Giga Berlin
1605.9426531866936,241.78790409253733,0.6554751007582487,1.2402381263484272,167.00796730206525,6.0,2023-12-01,giga_tx_north,Giga Texas
1699.9836873034365,319.36056400342255,0.7006152188349676,1.1258086708705073,183.04240384361293,6.0,2023-12-01,giga_tx_west,Giga Texas
2124.921810229748,258.3597065118571,0.9791681304011804,1.144408211243261,289.20048149266427,6.0,2023-12-01,giga_tx_west_small,Giga Texas
1911.0411619508757,725.273857866829,0.7359489599349628,1.245658425847463,549.7023745739397,6.0,2023-12-01,giga_tx_east,Giga Texas
,,,,,,2023-12-01,fremont_1,Fremont
,,,,,,2023-12-01,fremont_2,Fremont
,,,,,,2023-12-01,fremont_3,Fremont
,,,,,,2023-12-01,fremont_4,Fremont
,,,,,,2023-12-01,fremont_5,Fremont
,,,,,,2023-12-01,fremont_6,Fremont
,,,,,,2023-12-01,fremont_7,Fremont
,,,,,,2023-12-01,fremont_8,Fremont
,,,,,,2023-12-01,berlin_1,Giga Berlin
,,,,,,2023-12-01,berlin_2,Giga Berlin
,,,,,,2023-12-01,berlin_3,Giga Berlin
,,,,,,2023-12-01,berlin_4,Giga Berlin
1569.211757406016,230.3091799762734,0.5638021722795274,1.194290285945278,161.4429383201232,4.0,2024-01-01,giga_tx_north,Giga Texas
1557.6769144666234,305.13211353203087,0.6349734992294109,1.1145137718368228,144.54695179043958,4.0,2024-01-01,giga_tx_west,Giga Texas
2330.986820534439,256.4663192450742,0.9791856952153447,1.1433048533372376,318.2695687072384,4.0,2024-01-01,giga_tx_west_small,Giga Texas
1419.7946809701384,604.4701231449826,0.45310428927416363,1.2242926574612907,321.105957069463,4.0,2024-01-01,giga_tx_east,Giga Texas
1412.5335894795214,302.62950324655327,0.35751208112176186,1.1206082095837437,151.94053537325203,1.0,2024-01-01,fremont_1,Fremont
1350.6995276352006,332.94766069395723,0.2503905378263782,1.2062393185488998,170.8836627608664,1.0,2024-01-01,fremont_2,Fremont
1315.2655160225463,512.083270279447,0.2178428736437484,1.1278224572351612,146.0427854084104,1.0,2024-01-01,fremont_3,Fremont
933.7921558882607,125.3140706250737,0.0,1.1397776891701699,124.42631165230118,1.0,2024-01-01,fremont_4,Fremont
1041.6180640264572,317.8222007378838,0.09795071968772875,1.1190336258134912,124.88155427104607,1.0,2024-01-01,fremont_5,Fremont
1371.1807293769343,168.47769571503065,0.18619297537343563,1.0915758030138099,192.16910354935678,1.0,2024-01-01,fremont_6,Fremont
913.9908728009476,159.94290758643234,0.0,1.2083974165929598,120.75270918454007,1.0,2024-01-01,fremont_7,Fremont
1062.7908397531712,263.5572008898686,0.024134759112337586,1.1717522473795243,89.93389514844405,1.0,2024-01-01,fremont_8,Fremont
983.0687821204027,167.26578739845178,0.006075167888085602,1.2357684348030997,111.30786254398544,2.0,2024-01-01,berlin_1,Giga Berlin
1403.4894762077977,772.2086792806754,0.18061572037961718,1.1496092347716305,128.88648910390222,2.0,2024-01-01,berlin_2,Giga Berlin
1266.762487605858,300.565078607603,0.12791973472472817,1.1691693878071876,161.86954649977017,2.0,2024-01-01,berlin_3,Giga Berlin
1872.9408071782432,676.3864746414853,0.6400132044087339,1.287482328086599,116.88794878475373,2.0,2024-01-01,berlin_4,Giga Berlin
1608.9290650545352,180.73660188035913,0.712002185941663,1.167537146698564,158.52635031797578,4.0,2024-02-01,giga_tx_north,Giga Texas
1496.6564865282521,345.99866321627627,0.5246375722036369,1.1009996306373535,143.25751135351817,4.0,2024-02-01,giga_tx_west,Giga Texas
2129.385644277385,281.71044296547944,0.9791856952153447,1.1304239298604073,266.78172126461146,4.0,2024-02-01,giga_tx_west_small,Giga Texas
1608.3919074633723,696.2645791517626,0.4732764257815954,1.1826126482618855,337.3092611898148,4.0,2024-02-01,giga_tx_east,Giga Texas
